N Drinks Volume Price
4875 Juice 1.3 22.5
4876 Tea 0.67 14.1
4877 Whiskey 0.84 34.1
4878 Rum 1.01 24.2
4879 Rum 1.72 21.7
4880 Juice 0.51 42.5
4881 Milk 1.58 18.3
4882 Gin 1.18 13.4
4883 Water 1.12 18.0
4884 Soda 0.52 40.9
4885 Sprite 1.06 8.2
4886 Champagne 1.17 26.8
4887 Vodka 0.61 44.3
4888 Milk 0.29 19.7
4889 Vodka 1.64 33.5
4890 Milk 0.41 2.8
4891 Water 0.69 6.2
4892 Champagne 1.19 1.4
4893 Lemonade 1.83 41.8
4894 Sprite 0.23 16.8
4895 Fanta 0.4 7.9
4896 Rum 0.49 21.8
4897 Wine 0.82 46.8
4898 Juice 1.65 11.7
4899 Juice 1.27 12.6
4900 Lemonade 1.56 25.2
4901 Tonic 1.34 44.9
4902 Champagne 0.21 29.7
4903 Vodka 0.28 46.6
4904 Rum 1.91 23.5
4905 Sprite 1.84 33.0
4906 Milk 0.76 1.2
4907 Lemonade 0.64 45.9
4908 Tonic 1.23 49.2
4909 Soda 0.39 24.0
4910 Sprite 0.34 39.6
4911 Rum 0.22 44.5
4912 Water 1.95 13.9
4913 Soda 1.44 33.6
4914 Fanta 1.63 18.6
4915 Brandy 0.62 10.7
4916 Vodka 1.0 18.2
4917 Sprite 1.09 13.1
4918 Tea 1.54 7.1
4919 Cola 1.66 39.2
4920 Water 1.54 14.2
4921 Lemonade 0.71 35.9
4922 Cider 0.96 47.3
4923 Fanta 0.59 41.3
4924 Lemonade 0.62 29.2
4925 Cola 0.84 46.5
4926 Brandy 1.41 36.0
4927 Soda 1.55 18.5
4928 Champagne 0.77 1.7
4929 Cider 1.17 7.1
4930 Juice 1.37 39.4
4931 Fanta 0.92 0.5
4932 Champagne 1.82 11.2
4933 Brandy 0.99 36.2
4934 Cider 1.5 1.8
4935 Rum 1.06 45.9
4936 Cola 1.57 9.4
4937 Soda 0.26 49.9
4938 Cola 1.63 5.1
4939 Vodka 1.26 25.7
4940 Tea 0.52 44.0
4941 Tonic 1.36 22.2
4942 Whiskey 0.79 37.0
4943 Wine 0.54 35.9
4944 Tonic 0.46 20.8
4945 Cider 1.2 18.2
4946 Fanta 1.8 24.9
4947 Sprite 1.17 48.3
4948 Water 1.89 4.8
4949 Sprite 1.64 12.3
4950 Water 1.98 6.1
4951 Coffee 1.05 28.4
4952 Cola 0.77 15.2
4953 Cider 0.33 30.5
4954 Coffee 0.25 18.2
4955 Brandy 1.48 12.7
4956 Wine 0.59 30.9
4957 Tea 1.21 44.6
4958 Cider 1.42 9.1
4959 Brandy 0.26 11.3
4960 Milk 1.69 0.9
4961 Coffee 1.77 26.0
4962 Water 0.92 47.1
4963 Fanta 0.73 45.8
4964 Wine 1.06 29.1
4965 Beer 1.47 28.6
4966 Whiskey 0.31 38.2
4967 Juice 0.21 14.6
4968 Cola 1.16 39.6
4969 Lemonade 1.29 25.6
4970 Rum 1.51 43.8
4971 Cola 1.37 48.4
4972 Juice 0.83 28.9
4973 Gin 0.74 3.1
4974 Milk 1.57 5.3
4975 Milk 1.57 46.1
4976 Soda 0.83 47.8
4977 Champagne 0.28 43.4
4978 Fanta 1.78 30.7
4979 Rum 1.15 34.8
4980 Wine 1.96 5.7
4981 Beer 1.99 4.2
4982 Cola 0.66 17.9
4983 Water 0.33 22.4
4984 Gin 0.94 4.3
4985 Tea 1.83 27.9
4986 Rum 0.62 7.7
4987 Juice 0.31 10.7
4988 Sprite 0.32 15.4
4989 Fanta 1.98 19.9
4990 Gin 1.57 33.7
4991 Soda 1.62 2.3
4992 Lemonade 0.97 31.1
4993 Tonic 0.59 44.7
4994 Juice 0.63 41.0
4995 Tea 1.13 17.1
4996 Tonic 1.04 40.4
4997 Brandy 1.57 23.5
4998 Brandy 1.2 17.3
4999 Soda 1.18 31.8
5000 Champagne 0.9 33.9
5001 Lemonade 1.85 37.0
5002 Vodka 0.75 32.9
5003 Fanta 1.68 44.9
5004 Sprite 1.22 34.3
5005 Tea 1.62 43.4
5006 Tonic 1.48 45.4
5007 Cola 0.84 11.9
5008 Tea 0.61 43.7
5009 Sprite 0.4 40.5
5010 Whiskey 0.29 31.2
5011 Coffee 0.75 41.1
5012 Brandy 0.33 8.9
5013 Juice 0.38 16.7
5014 Lemonade 0.29 5.5
5015 Champagne 0.28 17.6
5016 Vodka 1.39 49.4
5017 Juice 1.12 23.6
5018 Wine 0.67 30.1
5019 Gin 1.33 26.7
5020 Cider 1.2 4.2
5021 Brandy 0.97 42.1
5022 Milk 1.25 35.6
5023 Tonic 0.31 49.5
5024 Juice 0.8 19.7
5025 Beer 0.8 24.3
5026 Lemonade 0.98 16.1
5027 Cola 1.62 26.1
5028 Cola 0.65 35.9
5029 Fanta 1.96 20.1
5030 Cider 0.21 29.6
5031 Soda 1.68 5.5
5032 Gin 0.28 37.6
5033 Water 1.13 47.0
5034 Sprite 1.55 49.0
5035 Vodka 0.22 1.7
5036 Fanta 0.61 34.5
5037 Wine 0.46 11.3
5038 Milk 0.44 48.9
5039 Juice 0.37 10.0
5040 Wine 1.91 47.5
5041 Tea 0.38 26.5
5042 Cider 0.88 2.8
5043 Lemonade 1.7 0.8
5044 Juice 0.58 46.0
5045 Rum 0.68 10.4
5046 Tonic 1.46 32.3
5047 Rum 1.29 10.0
5048 Water 0.8 30.8
5049 Vodka 1.24 17.9
5050 Coffee 1.63 41.7
5051 Cola 1.5 22.2
5052 Juice 1.84 2.0
5053 Juice 1.62 34.5
5054 Vodka 0.63 18.5
5055 Tea 1.34 42.1
5056 Wine 1.93 34.5
5057 Tea 0.34 40.6
5058 Juice 1.97 42.1
5059 Milk 1.91 19.3
5060 Beer 0.84 1.3
5061 Sprite 1.36 43.2
5062 Wine 1.33 25.0
5063 Tea 0.54 22.5
5064 Milk 0.62 23.4
5065 Juice 1.73 2.4
5066 Champagne 0.52 30.1
5067 Rum 1.74 10.7
5068 Tonic 0.29 28.7
5069 Fanta 1.06 13.7
5070 Gin 1.5 1.0
5071 Champagne 0.61 41.7
5072 Water 1.5 23.4
5073 Lemonade 1.31 20.4
5074 Brandy 0.24 40.7
5075 Whiskey 1.49 45.5
5076 Wine 1.1 2.1
5077 Wine 1.77 12.5
5078 Milk 0.73 13.7
5079 Brandy 1.93 1.6
5080 Gin 1.22 49.9
5081 Vodka 1.54 17.6
5082 Fanta 1.14 48.1
5083 Gin 0.48 16.1
5084 Lemonade 0.32 3.0
5085 Gin 1.29 32.1
5086 Cola 0.68 37.8
5087 Water 0.7 48.2
5088 Tonic 1.78 21.6
5089 Coffee 0.32 28.5
5090 Juice 0.81 22.0
5091 Milk 1.18 33.7
5092 Water 1.6 26.4
5093 Vodka 1.48 45.9
5094 Fanta 1.53 6.8
5095 Cola 0.39 25.4
5096 Whiskey 0.4 32.3
5097 Brandy 0.6 48.3
5098 Whiskey 1.57 37.4
5099 Brandy 1.11 18.0
5100 Gin 1.86 39.9
5101 Milk 0.31 15.5
5102 Tea 1.32 28.2
5103 Fanta 0.8 48.3
5104 Cola 0.32 45.7
5105 Lemonade 0.47 17.6
5106 Water 1.59 42.1
5107 Sprite 1.05 45.2
5108 Tea 0.27 36.5
5109 Tonic 1.06 12.8
5110 Lemonade 1.78 26.7
5111 Cider 0.38 29.3
5112 Champagne 1.45 24.2
5113 Beer 1.85 47.0
5114 Coffee 1.18 43.2
5115 Brandy 1.59 44.7
5116 Milk 1.94 18.0
5117 Juice 0.3 3.4
5118 Juice 0.97 13.6
5119 Tonic 1.5 15.1
5120 Gin 0.93 30.6
5121 Lemonade 1.06 17.5
5122 Lemonade 0.4 44.9
5123 Milk 1.47 8.5
5124 Sprite 1.26 41.4
5125 Wine 0.89 46.7
5126 Wine 0.45 45.3
5127 Water 1.38 1.2
5128 Wine 1.46 2.8
5129 Juice 1.79 31.3
5130 Whiskey 1.93 26.7
5131 Lemonade 0.35 37.9
5132 Juice 1.29 36.7
5133 Beer 0.64 20.1
5134 Tea 1.43 32.5
5135 Soda 1.16 34.5
5136 Wine 1.06 8.0
5137 Sprite 1.6 30.7
5138 Soda 1.18 17.5
5139 Soda 1.62 25.7
5140 Brandy 0.32 39.8
5141 Champagne 1.0 26.1
5142 Rum 0.43 38.4
5143 Water 0.92 16.1
5144 Cider 1.16 31.6
5145 Fanta 1.2 22.5
5146 Juice 1.86 49.9
5147 Water 1.61 38.7
5148 Sprite 0.62 47.1
5149 Vodka 1.29 5.6
5150 Champagne 1.6 48.5
5151 Coffee 1.12 31.1
5152 Sprite 0.97 7.9
5153 Fanta 0.29 6.5
5154 Rum 0.89 28.2
5155 Juice 1.47 2.2
5156 Vodka 0.31 23.9
5157 Wine 1.15 38.4
5158 Fanta 1.26 39.2
5159 Rum 1.75 40.2
5160 Whiskey 1.78 25.6
5161 Lemonade 0.24 9.1
5162 Cola 1.98 34.1
5163 Beer 1.37 25.6
5164 Cola 0.71 1.4
5165 Soda 1.84 23.2
5166 Sprite 0.35 45.4
5167 Fanta 0.96 33.7
5168 Tea 1.27 44.2
5169 Juice 0.83 21.7
5170 Beer 0.67 12.2
5171 Juice 1.72 16.4
5172 Coffee 0.3 39.5
5173 Milk 0.23 18.1
5174 Champagne 1.2 5.0
5175 Coffee 1.39 22.9
5176 Tea 0.62 5.2
5177 Sprite 0.96 28.9
5178 Vodka 1.2 18.7
5179 Water 1.99 40.5
5180 Milk 0.79 10.3
5181 Juice 0.59 15.5
5182 Brandy 0.42 9.8
5183 Cider 1.16 0.7
5184 Champagne 1.3 14.5
5185 Lemonade 0.24 41.3
5186 Juice 0.65 37.1
5187 Tea 0.24 38.7
5188 Fanta 0.51 23.8
5189 Beer 1.45 40.5
5190 Water 0.75 3.4
5191 Cola 1.24 40.5
5192 Tonic 0.77 28.6
5193 Juice 1.07 3.5
5194 Brandy 0.76 10.1
5195 Champagne 1.08 10.8
5196 Whiskey 0.98 20.7
5197 Coffee 1.57 44.7
5198 Water 0.69 25.3
5199 Coffee 1.99 15.2
5200 Rum 1.59 13.6
5201 Gin 1.62 17.8
5202 Tonic 1.68 0.7
5203 Brandy 0.52 36.3
5204 Gin 0.95 30.7
5205 Soda 1.78 9.2
5206 Wine 1.42 2.1
5207 Juice 1.7 45.7
5208 Champagne 1.02 8.9
5209 Soda 1.51 23.0
5210 Coffee 0.37 15.5
5211 Lemonade 1.34 34.2
5212 Rum 0.75 36.8
5213 Milk 1.14 21.6
5214 Sprite 1.4 6.8
5215 Rum 1.23 2.1
5216 Milk 0.22 43.5
5217 Milk 1.94 24.1
5218 Whiskey 1.76 2.7
5219 Sprite 1.43 13.2
5220 Champagne 1.36 42.6
5221 Cola 0.34 12.5
5222 Soda 1.29 12.3
5223 Champagne 1.07 7.7
5224 Tea 0.29 23.4
5225 Gin 0.56 40.6
5226 Whiskey 1.19 32.4
5227 Coffee 0.57 48.8
5228 Whiskey 1.81 32.7
5229 Milk 0.32 37.0
5230 Coffee 1.8 26.4
5231 Soda 1.92 37.3
5232 Soda 1.17 3.2
5233 Coffee 1.17 16.7
5234 Brandy 1.87 8.7
5235 Tonic 1.69 4.6
5236 Gin 1.8 45.5
5237 Water 1.43 38.6
5238 Water 0.87 24.5
5239 Tonic 0.89 7.9
5240 Fanta 1.46 26.2
5241 Brandy 1.99 10.9
5242 Lemonade 1.83 46.3
5243 Cola 0.77 8.0
5244 Tea 1.54 12.3
5245 Milk 0.55 1.2
5246 Vodka 1.96 39.7
5247 Tea 0.89 46.4
5248 Vodka 0.57 23.9
5249 Whiskey 1.29 44.8
5250 Sprite 1.84 4.9
5251 Wine 0.77 27.8
5252 Beer 1.92 49.0
5253 Cola 0.44 46.4
5254 Milk 1.8 15.7
5255 Vodka 1.62 42.0
5256 Brandy 1.93 1.3
5257 Milk 1.02 49.8
5258 Water 1.75 39.4
5259 Sprite 1.0 14.4
5260 Lemonade 0.97 9.2
5261 Milk 0.68 26.5
5262 Milk 0.56 37.4
5263 Tea 0.93 24.6
5264 Tea 0.65 20.1
5265 Brandy 0.22 42.3
5266 Brandy 0.59 45.5
5267 Vodka 0.59 9.0
5268 Lemonade 0.65 49.4
5269 Tea 0.8 12.0
5270 Lemonade 0.34 1.3
5271 Cider 0.93 17.6
5272 Tea 0.45 22.2
5273 Gin 0.22 29.2
5274 Tonic 1.59 28.4
5275 Beer 0.39 37.1
5276 Rum 1.52 3.7
5277 Beer 1.78 44.3
5278 Champagne 0.46 43.3
5279 Soda 1.46 18.2
5280 Cider 0.94 5.8
5281 Gin 0.39 40.7
5282 Tea 1.74 18.7
5283 Milk 1.68 18.9
5284 Lemonade 1.56 28.0
5285 Whiskey 0.69 34.2
5286 Cola 0.43 25.7
5287 Tea 0.64 28.5
5288 Wine 0.89 4.4
5289 Sprite 1.86 47.4
5290 Coffee 1.2 14.5
5291 Champagne 0.55 41.4
5292 Lemonade 1.21 15.4
5293 Juice 1.16 12.7
5294 Tonic 0.88 14.3
5295 Fanta 1.82 14.7
5296 Milk 0.48 36.1
5297 Lemonade 0.69 36.6
5298 Beer 1.73 8.4
5299 Coffee 1.94 44.9
5300 Cola 0.93 18.5
5301 Water 1.8 28.7
5302 Gin 0.88 41.9
5303 Champagne 1.95 26.7
5304 Water 1.61 37.2
5305 Coffee 0.38 0.7
5306 Vodka 0.57 6.5
5307 Whiskey 0.56 12.0
5308 Milk 0.43 5.9
5309 Sprite 1.62 32.4
5310 Tea 0.6 12.5
5311 Coffee 1.88 2.9
5312 Tea 0.52 22.7
5313 Wine 1.64 40.9
5314 Soda 0.66 23.7
5315 Coffee 0.88 8.3
5316 Vodka 1.91 4.2
5317 Tonic 0.73 6.4
5318 Juice 1.33 27.3
5319 Water 0.67 42.1
5320 Tea 0.5 40.3
5321 Champagne 1.94 40.7
5322 Beer 1.08 43.5
5323 Water 1.55 4.6
5324 Water 0.94 33.8
5325 Tonic 1.06 40.2
5326 Juice 1.93 40.1
5327 Champagne 1.3 6.1
5328 Beer 1.6 10.0
5329 Whiskey 1.93 20.4
5330 Beer 1.92 31.5
5331 Brandy 1.13 41.9
5332 Soda 0.6 43.2
5333 Soda 0.58 19.2
5334 Cider 0.89 31.8
5335 Gin 1.98 37.1
5336 Juice 0.48 10.2
5337 Soda 0.26 49.6
5338 Coffee 0.98 19.6
5339 Tonic 0.99 44.2
5340 Cola 0.35 3.1
5341 Champagne 1.26 1.6
5342 Gin 0.47 1.0
5343 Cola 1.83 38.3
5344 Tea 0.35 11.7
5345 Milk 0.88 28.5
5346 Cola 0.48 49.6
5347 Cola 0.67 2.7
5348 Beer 0.55 27.1
5349 Sprite 0.48 36.3
5350 Brandy 1.41 24.7
5351 Water 0.44 30.9
5352 Brandy 0.9 8.6
5353 Soda 0.77 12.6
5354 Fanta 1.22 27.3
5355 Fanta 1.98 7.4
5356 Cider 0.28 30.1
5357 Soda 0.95 12.6
5358 Whiskey 1.29 22.3
5359 Wine 1.25 1.5
5360 Soda 0.83 11.4
5361 Sprite 0.69 49.2
5362 Champagne 1.94 49.4
5363 Champagne 0.99 40.3
5364 Soda 1.94 8.4
5365 Fanta 1.08 5.0
5366 Juice 0.89 16.7
5367 Whiskey 1.95 14.4
5368 Milk 0.57 20.5
5369 Fanta 0.59 22.4
5370 Cider 0.87 24.3
5371 Soda 0.37 46.0
5372 Gin 1.77 43.7
5373 Sprite 1.15 1.5
5374 Lemonade 0.56 33.2
5375 Sprite 1.43 46.8
5376 Water 1.19 45.3
5377 Brandy 1.19 40.6
5378 Tea 0.74 35.9
5379 Sprite 0.78 19.2
5380 Gin 1.18 23.2
5381 Lemonade 1.17 17.0
5382 Wine 1.6 38.1
5383 Vodka 1.16 29.8
5384 Water 1.79 30.2
5385 Whiskey 0.72 19.1
5386 Soda 1.27 2.3
5387 Soda 1.29 20.9
5388 Rum 0.8 3.3
5389 Tonic 0.7 31.1
5390 Cider 1.96 41.1
5391 Juice 1.19 34.3
5392 Water 1.02 43.2
5393 Gin 1.42 40.6
5394 Tonic 0.37 28.4
5395 Fanta 1.87 3.7
5396 Brandy 1.15 24.2
5397 Brandy 1.03 44.7
5398 Wine 0.44 27.3
5399 Sprite 1.82 41.8
5400 Lemonade 0.33 18.8
5401 Cider 0.3 36.4
5402 Lemonade 0.62 1.5
5403 Lemonade 0.44 28.6
5404 Tonic 1.49 17.8
5405 Rum 1.31 49.0
5406 Soda 1.79 40.1
5407 Rum 0.25 19.1
5408 Juice 0.7 3.7
5409 Milk 0.22 24.6
5410 Coffee 1.89 38.2
5411 Gin 1.01 32.6
5412 Coffee 0.29 47.8
5413 Water 0.79 6.1
5414 Wine 1.2 40.7
5415 Champagne 0.86 12.2
5416 Tea 1.74 4.9
5417 Vodka 0.88 7.5
5418 Coffee 1.52 49.0
5419 Coffee 0.82 14.6
5420 Lemonade 1.83 26.3
5421 Fanta 1.13 4.1
5422 Brandy 0.81 33.1
5423 Coffee 0.63 19.0
5424 Cola 1.56 27.7
5425 Vodka 1.55 42.2
5426 Tea 1.86 20.7
5427 Tea 1.49 18.8
5428 Champagne 1.93 39.0
5429 Vodka 1.92 40.3
5430 Soda 1.5 10.7
5431 Wine 0.42 27.2
5432 Wine 1.79 3.1
5433 Brandy 0.83 17.1
5434 Champagne 0.61 44.0
5435 Lemonade 1.83 13.9
5436 Sprite 0.48 30.9
5437 Wine 1.85 45.4
5438 Lemonade 0.56 28.6
5439 Rum 1.97 49.1
5440 Champagne 1.72 47.2
5441 Milk 1.18 48.8
5442 Gin 1.81 31.4
5443 Lemonade 1.05 12.8
5444 Sprite 1.32 18.0
5445 Soda 1.14 39.1
5446 Cola 1.63 38.6
5447 Beer 0.84 2.6
5448 Cola 1.66 26.8
5449 Water 0.29 39.2
5450 Beer 1.99 28.1
5451 Tonic 0.44 35.5
5452 Cider 1.88 30.4
5453 Water 1.86 42.6
5454 Wine 0.95 29.5
5455 Soda 1.12 19.2
5456 Sprite 1.34 29.1
5457 Whiskey 1.49 21.6
5458 Gin 1.91 3.1
5459 Champagne 1.98 41.5
5460 Tonic 0.87 1.3
5461 Whiskey 1.81 48.8
5462 Beer 0.64 39.1
5463 Brandy 0.61 8.1
5464 Cider 1.26 27.4
5465 Vodka 1.53 12.5
5466 Cola 1.03 23.3
5467 Beer 1.88 45.0
5468 Cola 1.13 48.7
5469 Wine 0.33 2.1
5470 Milk 0.87 7.0
5471 Sprite 0.96 4.7
5472 Rum 0.26 5.9
5473 Vodka 1.09 37.7
5474 Wine 1.77 18.5
5475 Beer 0.83 46.8
5476 Water 0.45 37.1
5477 Whiskey 1.23 42.9
5478 Water 1.98 49.6
5479 Vodka 1.44 30.4
5480 Brandy 0.77 19.7
5481 Tea 1.72 42.3
5482 Tea 1.45 47.7
5483 Gin 1.03 28.2
5484 Gin 0.41 10.5
5485 Tea 1.24 6.6
5486 Milk 1.36 22.5
5487 Tonic 1.96 25.0
5488 Gin 0.26 47.3
5489 Coffee 1.45 26.6
5490 Beer 0.91 43.9
5491 Tonic 1.6 7.3
5492 Sprite 1.25 30.3
5493 Tonic 1.73 37.1
5494 Rum 1.83 44.7
5495 Soda 0.73 32.5
5496 Vodka 1.51 43.1
5497 Vodka 1.34 40.2
5498 Tea 0.53 13.3
5499 Tonic 1.07 22.0
5500 Juice 0.46 45.9
5501 Brandy 1.69 32.1
5502 Rum 1.68 41.6
5503 Milk 1.17 38.0
5504 Sprite 0.77 21.8
5505 Beer 1.26 9.6
5506 Beer 0.49 12.0
5507 Cola 1.0 18.5
5508 Gin 1.87 2.3
5509 Brandy 1.1 40.4
5510 Cider 1.05 43.9
5511 Vodka 0.74 18.2
5512 Gin 0.85 44.9
5513 Brandy 1.91 31.0
5514 Lemonade 1.56 13.6
5515 Water 1.87 39.2
5516 Soda 0.87 5.7
5517 Tea 1.9 25.6
5518 Tea 0.29 20.3
5519 Vodka 0.68 13.3
5520 Cider 0.63 12.9
5521 Cola 1.87 7.9
5522 Tonic 1.03 44.5
5523 Juice 0.76 28.9
5524 Cola 1.78 24.2
5525 Soda 1.83 31.4
5526 Beer 1.44 34.7
5527 Champagne 0.49 15.1
5528 Tonic 0.87 3.1
5529 Sprite 1.98 5.2
5530 Vodka 1.34 10.6
5531 Cola 0.47 46.8
5532 Rum 1.5 4.8
5533 Sprite 1.26 37.9
5534 Gin 1.42 31.6
5535 Fanta 1.96 14.2
5536 Fanta 1.63 20.0
5537 Fanta 1.83 29.2
5538 Water 1.08 14.9
5539 Tonic 0.73 37.5
5540 Sprite 0.58 34.2
5541 Milk 1.86 13.2
5542 Brandy 1.02 44.2
5543 Brandy 0.68 21.3
5544 Fanta 0.49 13.0
5545 Beer 1.86 30.9
5546 Tonic 0.23 3.7
5547 Fanta 1.65 36.1
5548 Vodka 1.16 9.2
5549 Vodka 1.83 42.8
5550 Beer 1.25 11.8
5551 Cola 0.56 39.0
5552 Coffee 1.64 49.0
5553 Brandy 0.83 16.6
5554 Water 0.94 13.4
5555 Lemonade 0.59 40.7
5556 Beer 1.58 0.8
5557 Milk 1.92 37.5
5558 Sprite 1.88 22.1
5559 Tea 1.0 1.7
5560 Coffee 0.71 10.1
5561 Brandy 1.32 28.1
5562 Champagne 0.77 28.5
5563 Tea 0.41 27.5
5564 Sprite 1.36 24.6
5565 Tea 1.92 17.6
5566 Champagne 1.57 29.8
5567 Tonic 0.52 31.8
5568 Tonic 1.82 34.9
5569 Lemonade 0.24 48.6
5570 Sprite 1.99 0.8
5571 Gin 0.72 21.9
5572 Tonic 0.98 30.9
5573 Lemonade 0.66 5.1
5574 Milk 0.78 10.3
5575 Gin 0.45 48.9
5576 Brandy 1.48 25.8
5577 Fanta 1.55 35.2
5578 Milk 1.03 27.5
5579 Coffee 0.33 41.7
5580 Soda 0.31 37.9
5581 Vodka 1.03 24.8
5582 Gin 1.53 40.3
5583 Lemonade 1.47 32.1
5584 Soda 1.13 20.8
5585 Vodka 1.39 30.0
5586 Cola 0.76 19.2
5587 Rum 1.97 11.9
5588 Whiskey 1.26 9.7
5589 Soda 1.61 45.3
5590 Sprite 1.26 36.8
5591 Gin 0.41 47.8
5592 Water 0.22 38.6
5593 Sprite 0.57 20.6
5594 Champagne 1.14 43.1
5595 Fanta 1.12 9.6
5596 Juice 1.26 19.9
5597 Beer 1.64 23.3
5598 Tonic 0.59 22.3
5599 Whiskey 0.34 33.4
5600 Cola 1.46 20.9
5601 Water 1.88 15.2
5602 Champagne 0.43 34.6
5603 Water 1.66 25.7
5604 Gin 0.69 11.1
5605 Water 0.41 6.4
5606 Whiskey 0.95 7.5
5607 Tonic 1.19 34.9
5608 Beer 0.91 21.0
5609 Lemonade 1.41 46.4
5610 Juice 1.97 14.5
5611 Beer 1.49 13.8
5612 Vodka 1.13 11.8
5613 Champagne 1.78 43.0
5614 Rum 0.59 30.7
5615 Juice 0.45 21.2
5616 Tonic 1.9 7.8
5617 Rum 0.37 15.2
5618 Champagne 0.32 16.2
5619 Juice 0.76 18.0
5620 Sprite 1.79 5.4
5621 Beer 0.5 3.2
5622 Vodka 0.95 15.5
5623 Whiskey 1.83 29.2
5624 Cider 1.71 30.8
5625 Rum 0.85 31.7
5626 Sprite 0.9 5.6
5627 Soda 0.44 24.6
5628 Sprite 0.29 29.7
5629 Fanta 0.7 31.4
5630 Milk 1.14 8.1
5631 Juice 0.57 41.4
5632 Wine 0.61 23.5
5633 Sprite 1.49 34.2
5634 Water 0.63 15.5
5635 Juice 1.72 40.2
5636 Brandy 0.45 9.9
5637 Gin 1.91 33.5
5638 Vodka 1.24 3.5
5639 Sprite 1.76 3.8
5640 Soda 1.9 49.6
5641 Beer 1.5 39.1
5642 Juice 0.79 15.8
5643 Rum 1.23 20.7
5644 Wine 1.31 10.8
5645 Tonic 1.0 45.8
5646 Lemonade 1.18 49.7
5647 Sprite 0.99 42.2
5648 Cider 0.73 30.2
5649 Champagne 1.69 24.7
5650 Milk 0.44 35.5
5651 Cider 1.86 43.0
5652 Cider 0.81 16.2
5653 Sprite 0.84 47.7
5654 Brandy 1.84 16.0
5655 Beer 0.97 9.0
5656 Vodka 1.02 1.1
5657 Tea 1.49 22.5
5658 Tea 0.21 14.4
5659 Coffee 0.51 28.2
5660 Gin 0.33 22.2
5661 Fanta 1.07 17.3
5662 Vodka 0.37 30.4
5663 Brandy 0.51 31.2
5664 Vodka 1.2 32.3
5665 Juice 1.99 30.3
5666 Sprite 1.87 37.8
5667 Vodka 1.41 11.2
5668 Wine 0.73 25.1
5669 Wine 1.38 26.9
5670 Wine 1.15 25.5
5671 Cider 1.4 30.2
5672 Cider 0.62 35.3
5673 Rum 1.12 48.0
5674 Wine 0.35 18.2
5675 Vodka 1.73 12.7
5676 Tea 1.47 18.9
5677 Cider 1.3 34.7
5678 Soda 1.8 16.5
5679 Fanta 1.51 14.0
5680 Gin 0.93 12.0
5681 Coffee 1.99 47.8
5682 Water 0.6 5.6
5683 Rum 1.96 41.9
5684 Wine 1.26 21.3
5685 Gin 1.02 21.7
5686 Tonic 1.98 29.0
5687 Wine 1.55 9.2
5688 Soda 1.53 5.0
5689 Champagne 1.15 38.7
5690 Soda 1.78 11.4
5691 Lemonade 0.42 31.4
5692 Coffee 1.58 17.5
5693 Tea 1.1 23.2
5694 Lemonade 0.84 30.7
5695 Wine 1.39 42.6
5696 Vodka 0.97 42.2
5697 Rum 0.8 33.6
5698 Coffee 0.53 41.9
5699 Fanta 1.9 16.2
5700 Lemonade 0.72 21.9
5701 Lemonade 0.33 20.7
5702 Juice 0.76 38.3
5703 Rum 1.96 46.9
5704 Soda 1.13 34.8
5705 Cider 0.25 27.4
5706 Cola 0.25 31.7
5707 Gin 0.39 20.3
5708 Coffee 1.57 8.9
5709 Water 0.7 29.0
5710 Juice 1.4 36.0
5711 Beer 0.97 41.5
5712 Sprite 0.68 25.8
5713 Brandy 0.85 29.7
5714 Soda 1.61 40.2
5715 Rum 1.92 2.3
5716 Whiskey 0.31 3.5
5717 Juice 0.26 42.2
5718 Gin 0.83 47.3
5719 Fanta 1.4 20.6
5720 Champagne 0.78 43.7
5721 Vodka 1.51 4.3
5722 Coffee 0.77 48.8
5723 Wine 1.31 29.4
5724 Soda 1.33 3.9
5725 Brandy 0.32 23.9
5726 Coffee 0.51 5.7
5727 Tonic 1.15 35.1
5728 Coffee 0.52 4.3
5729 Soda 1.14 34.4
5730 Coffee 0.87 22.3
5731 Tonic 0.46 33.4
5732 Coffee 1.24 44.5
5733 Tea 0.34 19.8
5734 Fanta 0.5 16.8
5735 Rum 1.07 37.6
5736 Brandy 1.39 35.9
5737 Milk 1.72 14.1
5738 Brandy 0.7 37.9
5739 Milk 0.5 28.1
5740 Rum 0.58 19.4
5741 Soda 0.38 49.9
5742 Cola 1.2 2.6
5743 Tea 1.31 1.8
5744 Brandy 1.88 3.2
5745 Sprite 0.56 23.5
5746 Tonic 1.27 48.7
5747 Whiskey 1.86 26.7
5748 Juice 1.37 44.3
5749 Beer 1.47 0.6
5750 Gin 0.33 18.7
5751 Gin 0.29 12.0
5752 Lemonade 0.61 42.7
5753 Fanta 1.35 6.7
5754 Juice 0.57 38.7
5755 Fanta 1.17 3.0
5756 Cola 1.73 49.8
5757 Fanta 1.43 5.9
5758 Whiskey 0.73 7.0
5759 Water 1.1 16.7
5760 Vodka 0.64 21.6
5761 Champagne 1.88 5.7
5762 Lemonade 0.78 8.4
5763 Rum 1.1 10.7
5764 Tonic 1.72 5.4
5765 Lemonade 0.98 25.0
5766 Fanta 1.43 20.0
5767 Champagne 0.41 48.8
5768 Whiskey 0.39 17.5
5769 Champagne 0.47 16.5
5770 Rum 1.47 11.4
5771 Rum 0.88 9.3
5772 Fanta 1.64 14.3
5773 Vodka 1.49 2.6
5774 Sprite 1.59 18.8
5775 Whiskey 0.38 46.8
5776 Whiskey 1.18 36.4
